STATION,STATION_NAME,DATE,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101124 22:00,357,459,459,426,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101124 23:00,357,452,452,417,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 00:00,356,446,446,410,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 01:00,355,441,441,406,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 02:00,353,436,436,399,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 03:00,352,432,432,394,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 04:00,351,428,428,390,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 05:00,349,424,424,384,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 06:00,347,421,421,380,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 07:00,346,421,421,379,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 08:00,350,430,430,391,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 09:00,358,452,452,414,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 10:00,357,471,471,434,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 11:00,357,490,490,457,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 12:00,357,505,505,476,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 13:00,357,521,521,494,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 14:00,356,529,529,505,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 15:00,354,528,528,504,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 16:00,353,519,519,492,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 17:00,349,501,501,472,97
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 18:00,350,489,489,458,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 19:00,353,480,480,449,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 20:00,354,471,471,438,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 21:00,356,463,463,429,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 22:00,355,457,457,423,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101125 23:00,354,449,449,414,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 00:00,353,444,444,408,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 01:00,353,439,439,404,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 02:00,351,435,434,397,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 03:00,350,430,430,392,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 04:00,349,426,426,388,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 05:00,347,422,422,382,77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 06:00,344,419,419,378,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 07:00,343,418,418,376,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 08:00,347,428,428,388,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 09:00,355,450,450,411,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 10:00,355,468,468,431,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 11:00,354,487,487,453,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 12:00,354,502,502,472,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 13:00,354,517,517,489,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 14:00,354,526,526,501,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 15:00,351,525,525,501,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 16:00,348,516,516,488,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 17:00,345,498,498,468,98
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 18:00,346,487,486,455,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 19:00,349,477,477,445,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 20:00,350,468,468,434,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 21:00,351,460,460,426,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 22:00,351,454,454,420,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101126 23:00,349,446,446,410,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 00:00,348,442,442,404,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 01:00,350,437,437,401,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 02:00,347,432,432,394,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 03:00,345,427,427,388,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 04:00,345,424,424,386,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 05:00,343,420,420,380,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 06:00,341,417,417,376,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 07:00,340,416,416,373,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 08:00,343,425,425,386,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 09:00,351,447,447,407,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 10:00,351,465,465,427,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 11:00,350,484,484,448,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 12:00,349,499,499,466,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 13:00,349,514,514,485,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 14:00,347,522,522,495,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 15:00,345,523,522,497,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 16:00,343,513,513,484,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 17:00,339,495,495,464,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 18:00,341,484,483,451,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 19:00,344,474,474,441,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 20:00,345,465,465,430,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 21:00,346,458,457,422,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 22:00,345,451,450,415,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101127 23:00,344,443,443,406,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 00:00,343,438,438,400,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 01:00,344,434,434,396,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 02:00,342,429,428,389,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 03:00,340,424,424,383,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 04:00,339,421,421,381,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 05:00,338,417,417,375,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 06:00,335,414,414,371,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 07:00,334,413,413,369,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 08:00,338,421,421,381,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 09:00,345,442,442,402,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 10:00,345,460,460,420,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 11:00,344,478,478,441,105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 12:00,343,493,493,459,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 13:00,342,507,507,476,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 14:00,342,515,515,486,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 15:00,340,516,516,488,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 16:00,337,507,506,476,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 17:00,334,490,490,457,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 18:00,335,478,477,443,93
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 19:00,339,469,468,433,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 20:00,338,460,459,422,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 21:00,340,452,452,414,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 22:00,339,445,445,407,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101128 23:00,339,439,439,400,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 00:00,338,434,434,394,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 01:00,340,430,429,390,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 02:00,338,424,424,383,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 03:00,336,420,420,378,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 04:00,336,417,417,375,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 05:00,335,413,413,370,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 06:00,332,410,410,366,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 07:00,331,409,409,364,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 08:00,335,418,418,376,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 09:00,342,438,438,396,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 10:00,342,456,456,414,101
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 11:00,340,474,474,435,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 12:00,339,489,489,453,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 13:00,338,502,502,470,109
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 14:00,337,510,510,480,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 15:00,336,512,512,483,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 16:00,333,502,502,471,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 17:00,330,486,486,453,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 18:00,330,474,474,439,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 19:00,334,466,465,429,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 20:00,333,457,456,418,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 21:00,335,449,449,410,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 22:00,334,442,441,403,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101129 23:00,334,435,435,395,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 00:00,333,431,431,391,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 01:00,334,427,426,386,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 02:00,332,421,421,379,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 03:00,332,417,417,374,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 04:00,331,414,413,371,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 05:00,330,411,411,367,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 06:00,328,407,407,362,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 07:00,326,406,406,360,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 08:00,330,414,414,371,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 09:00,336,434,434,392,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 10:00,336,452,452,409,102
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 11:00,335,470,470,430,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 12:00,334,485,485,447,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 13:00,333,498,497,464,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 14:00,333,506,506,474,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 15:00,332,508,508,477,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 16:00,328,498,498,465,107
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 17:00,326,483,482,447,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 18:00,325,471,471,434,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 19:00,330,463,462,425,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 20:00,328,453,453,414,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 21:00,330,446,446,407,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 22:00,330,439,439,399,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101130 23:00,329,432,432,392,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 00:00,328,427,427,386,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 01:00,329,423,423,382,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 02:00,328,418,418,375,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 03:00,327,414,414,370,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 04:00,327,411,411,368,79
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 05:00,326,407,407,363,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 06:00,324,404,404,359,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 07:00,322,403,403,357,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 08:00,325,411,411,367,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 09:00,332,430,430,386,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 10:00,332,448,448,404,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 11:00,331,466,466,425,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 12:00,329,481,481,442,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 13:00,328,493,493,459,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 14:00,328,501,501,469,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 15:00,327,503,503,471,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 16:00,324,493,493,459,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 17:00,321,478,478,441,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 18:00,321,466,466,428,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 19:00,325,458,458,419,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 20:00,324,449,449,409,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 21:00,326,441,441,401,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 22:00,325,434,434,393,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101201 23:00,325,428,428,387,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 00:00,324,423,423,381,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 01:00,325,418,418,376,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 02:00,323,413,413,370,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 03:00,322,409,409,364,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 04:00,322,406,406,362,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 05:00,321,403,403,356,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 06:00,319,400,400,353,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 07:00,318,399,399,351,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 08:00,321,406,406,361,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 09:00,328,425,425,380,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 10:00,329,443,443,397,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 11:00,328,461,461,418,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 12:00,326,476,476,436,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 13:00,325,488,488,452,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 14:00,325,496,496,462,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 15:00,324,498,498,465,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 16:00,320,488,488,453,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 17:00,318,473,473,435,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 18:00,318,461,461,422,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 19:00,322,454,454,414,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 20:00,321,445,445,405,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 21:00,323,438,438,397,87
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 22:00,322,431,431,390,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101202 23:00,322,425,425,382,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 00:00,321,420,420,377,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 01:00,322,415,415,372,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 02:00,321,410,410,366,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 03:00,320,406,406,360,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 04:00,320,404,404,358,80
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 05:00,319,400,400,353,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 06:00,317,397,397,350,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 07:00,316,397,397,348,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 08:00,319,404,404,357,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 09:00,325,422,422,375,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 10:00,328,440,440,393,103
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 11:00,326,458,458,415,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 12:00,325,473,473,433,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 13:00,324,485,485,448,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 14:00,324,493,493,458,110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 15:00,324,495,495,461,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 16:00,320,485,485,449,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 17:00,318,470,470,431,99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 18:00,318,459,459,420,91
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 19:00,322,452,452,412,90
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 20:00,320,443,443,402,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 21:00,322,436,436,394,88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 22:00,321,429,429,387,84
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101203 23:00,320,423,423,379,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 00:00,319,418,418,374,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 01:00,319,413,413,369,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 02:00,318,408,408,363,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 03:00,316,404,404,356,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 04:00,316,401,401,354,81
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 05:00,314,397,397,347,82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 06:00,312,395,395,346,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 07:00,311,394,394,343,86
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 08:00,314,400,400,352,85
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 09:00,320,417,417,369,92
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 10:00,323,436,436,387,104
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 11:00,321,453,453,408,108
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 12:00,319,467,467,425,112
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 13:00,318,479,479,439,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 14:00,318,486,486,449,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20101204 15:00,319,488,488,451,113
